Subj	Block	Question	TestRe	Trial	Image	Rating	Time
18	1	1	1	19	125	0.757407407	2.344193007
18	1	1	1	20	2	0.243518519	1.814297503
18	1	1	1	21	126	0.65462963	1.390296351
18	1	1	1	22	9	0.607407407	3.804871619
18	1	1	1	23	95	0.660185185	2.002778529
18	1	1	1	24	65	0.947222222	1.720006405
18	1	1	1	25	130	0.296296296	1.036911766
18	1	1	1	26	90	0.030555556	1.437328706
18	1	1	1	27	14	0.412037037	1.708294942
18	1	1	1	28	37	0.55462963	1.060443192
18	1	1	1	29	77	0.418518519	1.826264091
18	1	1	1	30	15	0.719444444	1.484461059
18	1	1	1	31	12	0.869444444	1.97922159
18	1	1	1	32	113	0.366666667	1.024943124
18	1	1	1	33	61	0.561111111	1.048610912
18	1	1	1	34	42	0.52962963	2.132889336
18	1	1	1	35	33	0.707407407	1.567753582
18	1	1	1	36	120	0.446296296	1.555156216
18	1	1	1	37	106	0.636111111	1.460953972
18	1	1	1	38	117	0.624074074	1.779625862
18	1	1	1	39	27	0.247222222	1.307815833
18	1	1	1	40	13	0.055555556	2.615180943
18	1	1	1	41	89	0.572222222	1.048699473
18	1	1	1	42	141	0.581481481	2.215120886
18	1	1	1	43	70	0.549074074	1.708295529
18	1	1	1	44	3	0.221296296	1.237160264
18	1	1	1	45	99	0.550925926	1.943832663
18	1	1	1	46	133	0.397222222	1.061140244
18	1	1	1	47	50	0.675	1.566938352
18	1	1	1	48	44	0.697222222	2.238259653
18	1	1	1	49	81	0.802777778	1.425619297
18	1	1	1	50	55	0.557407407	1.814238853
18	1	1	1	51	74	0.575925926	2.357124676
18	1	1	1	52	79	0.723148148	1.284269744
18	1	1	1	53	76	0.376851852	1.048922341
18	1	1	1	54	21	0.385185185	1.284811374
18	1	1	1	55	116	0.601851852	1.014032817
18	1	1	1	56	98	0.269444444	1.684663518
18	1	1	1	57	31	0.336111111	1.167153655
18	1	1	1	58	67	0.311111111	2.54454033
18	1	1	1	59	114	0.573148148	1.037660429
18	1	1	1	60	6	0.000925926	2.791878368
18	1	1	1	61	62	0.77962963	2.438304051
18	1	1	1	62	20	0.036111111	2.215099479
18	1	1	1	63	46	0.508333333	1.837815147
18	1	1	1	64	4	0.444444444	1.201726178
18	1	1	1	65	121	0.236111111	2.827217149
18	1	1	1	66	107	0.588888889	4.359385621
18	1	1	1	67	96	0.114814815	2.451173844
18	1	1	1	68	43	0.517592593	4.075770701
18	1	1	1	69	80	0.902777778	2.108752058
18	1	1	1	70	69	0.560185185	2.120513372
18	1	1	1	71	28	0.534259259	1.955637085
18	1	1	1	72	119	0.580555556	2.297975882
18	1	1	1	73	102	0.117592593	1.484444344
18	1	1	1	74	143	0.62037037	2.250040615
18	1	1	1	75	86	0.540740741	3.321969468
18	1	1	1	76	115	0.339814815	1.731772998
18	1	1	1	77	53	0.358333333	2.015298184
18	1	1	1	78	49	0.551851852	1.16639678
18	1	1	1	79	60	0.550925926	1.260689931
18	1	1	1	80	36	0.380555556	1.166354259
18	1	1	1	81	83	0.711111111	1.613973053
18	1	1	1	82	84	0.408333333	1.001533396
18	1	1	1	83	132	0.506481481	1.072196296
18	1	1	1	84	5	0.647222222	1.755430814
18	1	1	1	85	146	0.357407407	1.44955482
18	1	1	1	86	93	0.42037037	2.51006106
18	1	1	1	87	22	0.667592593	1.826059404
18	1	1	1	88	11	0.000925926	1.956507446
18	1	1	1	89	131	0.712037037	2.686677841
18	1	1	1	90	47	0.544444444	3.38158658
18	1	1	1	91	108	0.457407407	3.251267273
18	1	1	1	92	148	0.678703704	1.519759079
18	1	1	1	93	127	0.599074074	2.015248918
18	1	1	1	94	137	0.619444444	3.204161899
18	1	1	1	95	72	0.444444444	1.296735734
18	1	1	1	96	87	0.165740741	2.580410184
18	1	1	1	97	17	0.056481481	2.592477943
18	1	1	1	98	32	0.572222222	1.532512453
18	1	1	1	99	7	0.264814815	1.143566511
18	1	1	1	100	19	0.468518519	1.555145659
18	1	1	1	101	10	0.248148148	1.26095796
18	1	1	1	102	147	0.526851852	1.178647527
18	1	1	1	103	135	0.653703704	2.838960575
18	1	1	1	104	100	0.459259259	1.402935945
18	1	1	1	105	111	0.174074074	2.485597397
18	1	1	1	106	91	0.717592593	1.060439087
18	1	1	1	107	94	0.596296296	2.202865448
18	1	1	1	108	26	0.531481481	4.170753572
18	1	1	1	109	8	0.597222222	1.332246066
18	1	1	1	110	104	0.337037037	1.095797809
18	1	1	1	111	118	0.438888889	1.826128024
18	1	1	1	112	105	0.392592593	1.613979798
18	1	1	1	113	64	0.761111111	1.048675719
18	1	1	1	114	92	0.255555556	1.142858316
18	1	1	1	115	40	0.52962963	1.555045662
18	1	1	1	116	68	0.374074074	1.131108731
18	1	1	1	117	85	0.214814815	1.460725239
18	1	1	1	118	63	0.513888889	2.037958076
18	1	1	1	119	112	0.589814815	4.935384469
18	1	1	1	120	25	0.630555556	1.743431089
18	1	1	1	121	56	0.537962963	3.592762394
18	1	1	1	122	97	0.230555556	1.189998293
18	1	1	1	123	48	0.736111111	2.438603457
18	1	1	1	124	138	0.79537037	3.380822374
18	1	1	1	125	23	0.000925926	1.178178622
18	1	1	1	126	139	0.091666667	2.155843063
18	1	1	1	127	101	0.550925926	1.013314651
18	1	1	1	128	145	0.271296296	1.696486708
18	1	1	1	129	1	0.512962963	2.674094258
18	1	1	1	130	88	0.573148148	1.178270409
18	1	1	1	131	142	0.542592593	3.958040549
18	1	1	1	132	78	0.22037037	1.260632455
18	1	1	1	133	45	0.685185185	1.93211211
18	1	1	1	134	16	0.537962963	3.027203483
18	1	1	1	135	82	0.008333333	1.378428001
18	1	1	1	136	134	0.241666667	1.237156159
18	1	1	1	137	66	0.557407407	1.036850477
18	1	1	1	138	38	0.17037037	1.1546774
18	1	1	1	139	57	0.631481481	0.977862383
18	1	1	1	140	71	0.725925926	1.166361591
18	1	1	1	141	122	0.787962963	1.991896666
18	1	1	1	142	30	0.575	1.555188474
18	1	1	1	143	109	0.272222222	0.883710285
18	1	1	1	144	34	0.022222222	2.980373176
18	1	1	1	145	140	0.730555556	1.837801364
18	1	1	1	146	52	0.311111111	1.095813351
18	1	1	1	147	51	0.667592593	1.731782968
18	1	1	1	148	59	0.581481481	2.333171851
18	2	2	1	1	136	0.357407407	3.511039337
18	2	2	1	2	73	0.000925926	1.332011467
18	2	2	1	3	18	0.727777778	5.112265174
18	2	2	1	4	54	0.27962963	0.96618875
18	2	2	1	5	129	1	1.072345852
18	2	2	1	6	58	0.358333333	1.013264506
18	2	2	1	7	103	0.184259259	1.096187829
18	2	2	1	8	144	1	1.072996278
18	2	2	1	9	124	0.85462963	1.072162865
18	2	2	1	10	75	0.342592593	1.484464871
18	2	2	1	11	110	0.261111111	0.966139777
18	2	2	1	12	39	0.230555556	1.850065013
18	2	2	1	13	41	0.137962963	1.555077919
18	2	2	1	14	35	0.943518519	1.0722265
18	2	2	1	15	123	0.525925926	1.53242829
18	2	2	1	16	29	0.151851852	0.883743715
18	2	2	1	17	24	0.322222222	1.508082513
18	2	2	1	18	128	0.861111111	1.284195259
18	2	2	1	19	125	0.921296296	3.086339961
18	2	2	1	20	2	0.065740741	2.3090595
18	2	2	1	21	126	0.425	3.098214469
18	2	2	1	22	9	0.353703704	1.072200988
18	2	2	1	23	95	0.711111111	1.107574959
18	2	2	1	24	65	1	1.084826505
18	2	2	1	25	130	0.589814815	1.861329858
18	2	2	1	26	90	0.000925926	1.119356507
18	2	2	1	27	14	0.794444444	1.308437813
18	2	2	1	28	37	0.610185185	2.803579566
18	2	2	1	29	77	0.593518519	1.213548488
18	2	2	1	30	15	0.931481481	1.849659744
18	2	2	1	31	12	0.340740741	3.003952402
18	2	2	1	32	113	0.097222222	1.790699216
18	2	2	1	33	61	0.64537037	0.930862285
18	2	2	1	34	42	0.639814815	1.44995657
18	2	2	1	35	33	0.937962963	1.778981302
18	2	2	1	36	120	0.35462963	1.060455802
18	2	2	1	37	106	0.638888889	1.001537795
18	2	2	1	38	117	0.783333333	2.992087571
18	2	2	1	39	27	0.025	1.850230112
18	2	2	1	40	13	0.110185185	1.932003315
18	2	2	1	41	89	0.593518519	2.155875027
18	2	2	1	42	141	0.066666667	1.083893682
18	2	2	1	43	70	0.000925926	2.16753605
18	2	2	1	44	3	0.000925926	1.837799898
18	2	2	1	45	99	0.362962963	2.332907928
18	2	2	1	46	133	0.406481481	2.556265868
18	2	2	1	47	50	0.282407407	0.954381395
18	2	2	1	48	44	0.639814815	0.848475607
18	2	2	1	49	81	0.812962963	1.025070688
18	2	2	1	50	55	0.209259259	0.907273382
18	2	2	1	51	74	0.10462963	1.237090471
18	2	2	1	52	79	0.39537037	1.237096043
18	2	2	1	53	76	0.185185185	1.025059251
18	2	2	1	54	21	0.132407407	1.307865685
18	2	2	1	55	116	0.99537037	1.189970141
18	2	2	1	56	98	0.000925926	2.014480021
18	2	2	1	57	31	0.361111111	2.415578177
18	2	2	1	58	67	0.061111111	1.307749852
18	2	2	1	59	114	0.126851852	1.142899957
18	2	2	1	60	6	0.712037037	1.366737066
18	2	2	1	61	62	0.580555556	1.602309683
18	2	2	1	62	20	0.187037037	0.954498108
18	2	2	1	63	46	0.122222222	1.437416681
18	2	2	1	64	4	0.236111111	2.049839622
18	2	2	1	65	121	0.378703704	1.131078527
18	2	2	1	66	107	0.40462963	1.803494231
18	2	2	1	67	96	0.000925926	1.154657459
18	2	2	1	68	43	0.400925926	1.048680705
18	2	2	1	69	80	0.95	1.107557657
18	2	2	1	70	69	0.122222222	0.95436468
18	2	2	1	71	28	0.825925926	0.989780292
18	2	2	1	72	119	0.503703704	2.63880357
18	2	2	1	73	102	0.025	1.578722246
18	2	2	1	74	143	0.957407407	1.496165484
18	2	2	1	75	86	0.162037037	1.248881111
18	2	2	1	76	115	0.036111111	1.025114382
18	2	2	1	77	53	0.207407407	1.107461178
18	2	2	1	78	49	0.590740741	1.237213049
18	2	2	1	79	60	0.383333333	0.836542742
18	2	2	1	80	36	0.535185185	0.989819294
18	2	2	1	81	83	0.541666667	1.378556737
18	2	2	1	82	84	0.258333333	0.907366635
18	2	2	1	83	132	0.291666667	2.073355507
18	2	2	1	84	5	0.415740741	1.920295078
18	2	2	1	85	146	0.724074074	1.002512552
18	2	2	1	86	93	0.533333333	1.8143063
18	2	2	1	87	22	0.766666667	1.485397988
18	2	2	1	88	11	0.371296296	0.883742542
18	2	2	1	89	131	0.667592593	1.119364718
18	2	2	1	90	47	0.108333333	1.437341316
18	2	2	1	91	108	0.066666667	1.485094476
18	2	2	1	92	148	0.975	1.131107851
18	2	2	1	93	127	0.598148148	1.343196255
18	2	2	1	94	137	0.609259259	1.437339556
18	2	2	1	95	72	0.069444444	1.33142761
18	2	2	1	96	87	0.000925926	2.215432316
18	2	2	1	97	17	0.000925926	2.132306065
18	2	2	1	98	32	0.975	2.603405259
18	2	2	1	99	7	0.023148148	3.0745763
18	2	2	1	100	19	0.200925926	1.036827603
18	2	2	1	101	10	0.036111111	1.614029943
18	2	2	1	102	147	0.927777778	1.332226418
18	2	2	1	103	135	0.959259259	1.437922534
18	2	2	1	104	100	0.191666667	1.060471051
18	2	2	1	105	111	0.018518519	1.201709462
18	2	2	1	106	91	0.125	0.989956535
18	2	2	1	107	94	0.688888889	1.001541607
18	2	2	1	108	26	0.614814815	1.496194515
18	2	2	1	109	8	0.573148148	1.413781151
18	2	2	1	110	104	0.164814815	1.013307907
18	2	2	1	111	118	0.14537037	1.920501232
18	2	2	1	112	105	0.080555556	4.205273604
18	2	2	1	113	64	0.77962963	1.36750655
18	2	2	1	114	92	0.072222222	1.237966404
18	2	2	1	115	40	0.403703704	1.496678082
18	2	2	1	116	68	0.325925926	1.001420789
18	2	2	1	117	85	0.000925926	1.566804337
18	2	2	1	118	63	0.387962963	1.496237623
18	2	2	1	119	112	0.556481481	0.83657236
18	2	2	1	120	25	0.394444444	2.93402233
18	2	2	1	121	56	0.178703704	1.142870632
18	2	2	1	122	97	0.001851852	2.87516004
18	2	2	1	123	48	0.616666667	1.508033247
18	2	2	1	124	138	0.640740741	1.437326067
18	2	2	1	125	23	0.180555556	2.615167454
18	2	2	1	126	139	0.086111111	1.142850985
18	2	2	1	127	101	0.098148148	1.143589677
18	2	2	1	128	145	0.287962963	3.050987104
18	2	2	1	129	1	0.858333333	1.237098682
18	2	2	1	130	88	0.241666667	1.413872058
18	2	2	1	131	142	0.967592593	1.802430326
18	2	2	1	132	78	0.076851852	1.131106972
18	2	2	1	133	45	0.108333333	1.073130585
18	2	2	1	134	16	0.17037037	1.143685276
18	2	2	1	135	82	0.000925926	2.945808571
18	2	2	1	136	134	0.524074074	2.638719408
18	2	2	1	137	66	0.790740741	1.213342921
18	2	2	1	138	38	0.918518519	1.238019482
18	2	2	1	139	57	0.087037037	1.449152189
18	2	2	1	140	71	0.174074074	2.367887186
18	2	2	1	141	122	0.687037037	0.895436703
18	2	2	1	142	30	0.077777778	1.437336331
18	2	2	1	143	109	0.000925926	1.731809067
18	2	2	1	144	34	0.818518519	1.037635503
18	2	2	1	145	140	0.432407407	1.025041949
18	2	2	1	146	52	0.161111111	1.036844025
18	2	2	1	147	51	0.088888889	1.47269212
18	2	2	1	148	59	0.026851852	2.074151383
18	3	1	2	1	123	0.546296296	3.711523607
18	3	1	2	2	135	0.762037037	1.485156058
18	3	1	2	3	65	0.987962963	2.191152519
18	3	1	2	4	11	0.041666667	1.756080946
18	3	1	2	5	35	0.893518519	1.120156782
18	3	1	2	6	30	0.54537037	2.026307316
18	3	1	2	7	126	0.649074074	0.93062622
18	3	1	2	8	40	0.353703704	0.859997631
18	3	1	2	9	36	0.542592593	1.107546807
18	3	1	2	10	101	0.501851852	2.815396011
18	3	1	2	11	141	0.265740741	0.907270743
18	3	1	2	12	103	0.118518519	2.579924565
18	3	1	2	13	64	0.888888889	1.507994245
18	3	1	2	14	5	0.913888889	1.213536758
18	3	1	2	15	81	0.947222222	2.191872444
18	3	1	2	16	29	0.000925926	1.048695954
18	3	1	2	17	15	0.836111111	1.072471363
18	3	1	2	18	32	0.890740741	1.637510638
18	3	1	2	19	28	0.763888889	1.555185248
18	3	1	2	20	136	0.607407407	1.095783146
18	4	2	2	1	123	0.452777778	2.155879132
18	4	2	2	2	135	0.712037037	0.989708153
18	4	2	2	3	65	0.972222222	1.260661486
18	4	2	2	4	11	0.082407407	1.190950178
18	4	2	2	5	35	0.790740741	1.131128086
18	4	2	2	6	30	0.367592593	1.260682893
18	4	2	2	7	126	0.402777778	1.072092779
18	4	2	2	8	40	0.173148148	0.91892942
18	4	2	2	9	36	0.556481481	1.049428195
18	4	2	2	10	101	0.265740741	0.801169357
18	4	2	2	11	141	0.471296296	3.180563318
18	4	2	2	12	103	0.04537037	2.980336227
18	4	2	2	13	64	0.92037037	1.237077862
18	4	2	2	14	5	0.396296296	1.04869742
18	4	2	2	15	81	0.664814815	1.025140481
18	4	2	2	16	29	0.023148148	1.072264623
18	4	2	2	17	15	0.953703704	1.826040636
18	4	2	2	18	32	0.963888889	1.708756808
18	4	2	2	19	28	0.824074074	1.342999192
18	4	2	2	20	136	0.401851852	0.777680452
19	1	1	1	1	54	0.962037037	2.179024508
19	1	1	1	2	22	0.550925926	0.895432798
19	1	1	1	3	121	0.582407407	1.543244064
19	1	1	1	4	68	0.706481481	1.202768854
19	1	1	1	5	105	0.158333333	1.636909159
19	1	1	1	6	80	0.833333333	1.378413085
19	1	1	1	7	58	0.518518519	1.485378181
19	1	1	1	8	50	0.327777778	1.355041751
19	1	1	1	9	101	0.096296296	1.755429719
19	1	1	1	10	25	0.667592593	1.802594664
19	1	1	1	11	76	0.312037037	1.225757498
19	1	1	1	12	34	0.016666667	2.438556043
19	1	1	1	13	127	0.612962963	1.625835502
19	1	1	1	14	51	0.42962963	3.604583184
19	1	1	1	15	33	0.387962963	3.003863845
19	1	1	1	16	79	0.537962963	1.190102857
19	1	1	1	17	24	0.116666667	1.331274532
19	1	1	1	18	38	0	1.10756303
19	1	1	1	19	70	0.731481481	1.343260485
19	1	1	1	20	63	0.539814815	1.213606739
19	1	1	1	21	126	0.358333333	1.41393723
19	1	1	1	22	111	0.32037037	1.096778223
19	1	1	1	23	133	0.480555556	2.367907451
19	1	1	1	24	103	0.421296296	1.060476969
19	1	1	1	25	148	0.164814815	1.602255669
19	1	1	1	26	74	0.684259259	2.744739632
19	1	1	1	27	47	0.375	1.484892561
19	1	1	1	28	139	0.046296296	1.544917634
19	1	1	1	29	124	0.557407407	0.930877767
19	1	1	1	30	122	0.999074074	1.802505223
19	1	1	1	31	26	0.362037037	1.331438751
19	1	1	1	32	75	0.617592593	1.036941123
19	1	1	1	33	56	0.080555556	1.213615536
19	1	1	1	34	41	0.140740741	1.508052462
19	1	1	1	35	12	0.664814815	1.731875692
19	1	1	1	36	132	0.481481481	2.179429778
19	1	1	1	37	19	0.156481481	1.649646122
19	1	1	1	38	23	0.449074074	1.684734207
19	1	1	1	39	143	0.162037037	1.50805862
19	1	1	1	40	130	0.556481481	1.225360733
19	1	1	1	41	141	0.055555556	1.484511924
19	1	1	1	42	28	0.991666667	1.955568719
19	1	1	1	43	69	0.638888889	1.284278205
19	1	1	1	44	3	0.510185185	1.296025747
19	1	1	1	45	14	0.612962963	1.425766882
19	1	1	1	46	146	0.2	1.555178698
19	1	1	1	47	87	0.263888889	1.390222209
19	1	1	1	48	29	0.564814815	1.048604796
19	1	1	1	49	1	0.262037037	1.402025762
19	1	1	1	50	96	0.607407407	2.120857459
19	1	1	1	51	9	0.665740741	1.437420878
19	1	1	1	52	120	0.385185185	1.001572399
19	1	1	1	53	45	0.258333333	1.49684831
19	1	1	1	54	2	0.615740741	1.460974905
19	1	1	1	55	90	0.290740741	1.154674017
19	1	1	1	56	91	0.749074074	0.907270075
19	1	1	1	57	62	0.194444444	1.331359867
19	1	1	1	58	20	0.403703704	2.65063613
19	1	1	1	59	30	0.608333333	0.848429727
19	1	1	1	60	89	0.301851852	1.214172416
19	1	1	1	61	10	0.549074074	1.248943498
19	1	1	1	62	88	0.442592593	0.978033621
19	1	1	1	63	4	0.560185185	0.8013161
19	1	1	1	64	81	0.316666667	1.142964011
19	1	1	1	65	119	0.387962963	1.790715453
19	1	1	1	66	39	0.85	1.13115342
19	1	1	1	67	55	0.427777778	0.63646518
19	1	1	1	68	116	0.114814815	1.095853317
19	1	1	1	69	136	0.684259259	1.543436435
19	1	1	1	70	129	0.817592593	1.437443751
19	1	1	1	71	102	0.228703704	1.213601167
19	1	1	1	72	92	0.047222222	1.555227671
19	1	1	1	73	128	0.790740741	2.36786493
19	1	1	1	74	18	0.999074074	2.002710204
19	1	1	1	75	15	0.60462963	1.425590053
19	1	1	1	76	115	0.515740741	0.895564174
19	1	1	1	77	59	0.375	1.001579144
19	1	1	1	78	98	0.888888889	1.955630595
19	1	1	1	79	66	0.435185185	1.661167276
19	1	1	1	80	8	0.886111111	1.472627142
19	1	1	1	81	110	0.625925926	1.519847217
19	1	1	1	82	82	0.739814815	1.23716106
19	1	1	1	83	135	0.549074074	1.626609385
19	1	1	1	84	123	0.326851852	1.496316357
19	1	1	1	85	42	0.475925926	1.614020219
19	1	1	1	86	109	0.596296296	0.789551843
19	1	1	1	87	48	0.618518519	1.684679662
19	1	1	1	88	73	0.481481481	0.907324912
19	1	1	1	89	27	0.332407407	1.1075513
19	1	1	1	90	31	0.258333333	2.167680183
19	1	1	1	91	144	0.062962963	2.450376018
19	1	1	1	92	131	0.709259259	1.248884555
19	1	1	1	93	118	0.878703704	1.543364296
19	1	1	1	94	37	0.587962963	1.5080595
19	1	1	1	95	137	0.143518519	1.142792167
19	1	1	1	96	95	0.087962963	1.731921439
19	1	1	1	97	97	0.098148148	1.626309979
19	1	1	1	98	67	0.473148148	1.56700923
19	1	1	1	99	138	0.191666667	1.296025747
19	1	1	1	100	36	0.765740741	1.02539387
19	1	1	1	101	78	0.252777778	1.060535032
19	1	1	1	102	60	0.746296296	1.037556359
19	1	1	1	103	53	0.323148148	1.225373929
19	1	1	1	104	142	0.380555556	1.036935551
19	1	1	1	105	145	0.528703704	1.449174872
19	1	1	1	106	106	0.512962963	1.555161983
19	1	1	1	107	17	0.392592593	0.990128956
19	1	1	1	108	114	0.358333333	1.437357536
19	1	1	1	109	134	0.338888889	1.319970089
19	1	1	1	110	49	0.301851852	2.038095057
19	1	1	1	111	13	0.487962963	2.191566461
19	1	1	1	112	57	0.287962963	0.966272883
19	1	1	1	113	44	0.598148148	0.907386494
19	1	1	1	114	65	0.593518519	1.284206066
19	1	1	1	115	100	0.416666667	1.083974693
19	1	1	1	116	140	0.34537037	1.284298439
19	1	1	1	117	85	0.096296296	1.025108539
19	1	1	1	118	147	0.083333333	1.755346143
19	1	1	1	119	117	0.612962963	1.449171353
19	1	1	1	120	6	0.302777778	1.531545787
19	1	1	1	121	113	0.269444444	1.425481844
19	1	1	1	122	93	0.233333333	1.03684699
19	1	1	1	123	94	0.898148148	1.590482321
19	1	1	1	124	43	0.555555556	1.036875142
19	1	1	1	125	46	0.735185185	0.966125965
19	1	1	1	126	71	0.234259259	1.213599408
19	1	1	1	127	11	0.312962963	2.308947457
19	1	1	1	128	86	0.821296296	0.954477834
19	1	1	1	129	104	0.35462963	2.026230508
19	1	1	1	130	77	0.855555556	2.862590119
19	1	1	1	131	108	0.741666667	1.614059222
19	1	1	1	132	84	0.517592593	2.073425658
19	1	1	1	133	64	0.872222222	1.425934327
19	1	1	1	134	99	0.638888889	1.284139792
19	1	1	1	135	5	0.288888889	0.848713298
19	1	1	1	136	107	0.22962963	1.696579694
19	1	1	1	137	21	0.276851852	1.43735607
19	1	1	1	138	35	0.386111111	1.202669443
19	1	1	1	139	83	0.553703704	11.83773788
19	1	1	1	140	61	0.718518519	3.145304136
19	1	1	1	141	72	0.323148148	2.886146786
19	1	1	1	142	32	0.080555556	1.331322918
19	1	1	1	143	40	0.888888889	1.343181602
19	1	1	1	144	16	0.781481481	4.488161111
19	1	1	1	145	125	0.693518519	1.755396875
19	1	1	1	146	52	0.339814815	2.544612655
19	1	1	1	147	7	0.585185185	4.994544108
19	1	1	1	148	112	0.633333333	1.602239833
19	2	2	1	1	54	0.815740741	1.590506074
19	2	2	1	2	22	0.251851852	1.025071883
19	2	2	1	3	121	0.351851852	1.154692492
19	2	2	1	4	68	0.152777778	1.03691825
19	2	2	1	5	105	0.159259259	1.142870171
19	2	2	1	6	80	0.765740741	0.848744089
19	2	2	1	7	58	0.936111111	1.484521601
19	2	2	1	8	50	0.090740741	1.013365102
19	2	2	1	9	101	0.022222222	0.824855172
19	2	2	1	10	25	0.805555556	1.248899511
19	2	2	1	11	76	0.175925926	1.01334956
19	2	2	1	12	34	0.02962963	1.190029252
19	2	2	1	13	127	0.346296296	1.272427733
19	2	2	1	14	51	0.750925926	0.896349494
19	2	2	1	15	33	0.573148148	0.942654634
19	2	2	1	16	79	0.219444444	0.872025982
19	2	2	1	17	24	0.687037037	0.895582062
19	2	2	1	18	38	0	1.201777967
19	2	2	1	19	70	0.641666667	1.555189842
19	2	2	1	20	63	0.718518519	1.649428825
19	2	2	1	21	126	0.046296296	1.213652486
19	2	2	1	22	111	0.103703704	1.166440034
19	2	2	1	23	133	0.089814815	1.001565948
19	2	2	1	24	103	0.082407407	0.848356121
19	2	2	1	25	148	0.052777778	0.907337815
19	2	2	1	26	74	0	0.742776918
19	2	2	1	27	47	0.57037037	0.883839798
19	2	2	1	28	139	0.456481481	0.930837592
19	2	2	1	29	124	0.578703704	0.872028621
19	2	2	1	30	122	0.884259259	1.295972669
19	2	2	1	31	26	0.22962963	0.848466383
19	2	2	1	32	75	0.349074074	1.107594114
19	2	2	1	33	56	0.07037037	0.660068474
19	2	2	1	34	41	0.118518519	0.907371832
19	2	2	1	35	12	0.050925926	1.460974025
19	2	2	1	36	132	0.4	1.142994802
19	2	2	1	37	19	0.000925926	1.131149901
19	2	2	1	38	23	0.022222222	0.989806969
19	2	2	1	39	143	0	0.742491587
19	2	2	1	40	130	0.246296296	0.848327969
19	2	2	1	41	141	0.013888889	0.659968183
19	2	2	1	42	28	0.738888889	0.895504058
19	2	2	1	43	69	0.278703704	0.754140012
19	2	2	1	44	3	0.599074074	1.048663153
19	2	2	1	45	14	0.308333333	1.649416508
19	2	2	1	46	146	0	0.895545992
19	2	2	1	47	87	0.025925926	1.295994076
19	2	2	1	48	29	0.552777778	0.813031385
19	2	2	1	49	1	0.102777778	1.661087219
19	2	2	1	50	96	0.121296296	1.272472013
19	2	2	1	51	9	0.649074074	0.813076545
19	2	2	1	52	120	0.258333333	0.718882136
19	2	2	1	53	45	0.627777778	0.82486045
19	2	2	1	54	2	0.230555556	0.860343834
19	2	2	1	55	90	0.012037037	1.307731648
19	2	2	1	56	91	0.764814815	0.919169226
19	2	2	1	57	62	0.20462963	1.248964319
19	2	2	1	58	20	0.234259259	1.048691598
19	2	2	1	59	30	0.616666667	0.777780254
19	2	2	1	60	89	0.046296296	1.154646159
19	2	2	1	61	10	0.076851852	1.249058452
19	2	2	1	62	88	0.144444444	1.260690454
19	2	2	1	63	4	0.69537037	0.907280632
19	2	2	1	64	81	0.542592593	1.413871542
19	2	2	1	65	119	0.07037037	1.30793311
19	2	2	1	66	39	0.899074074	0.954391619
19	2	2	1	67	55	0.189814815	1.1312021
19	2	2	1	68	116	0.017592593	1.307838684
19	2	2	1	69	136	0.437037037	1.084034809
19	2	2	1	70	129	0.571296296	0.930859585
19	2	2	1	71	102	0	0.801348651
19	2	2	1	72	92	0.051851852	1.284241842
19	2	2	1	73	128	0.059259259	1.472776405
19	2	2	1	74	18	0.628703704	0.860164366
19	2	2	1	75	15	0.202777778	1.083933345
19	2	2	1	76	115	0.023148148	1.237143758
19	2	2	1	77	59	0.512962963	1.048697756
19	2	2	1	78	98	0.246296296	1.331436992
19	2	2	1	79	66	0.573148148	0.895458018
19	2	2	1	80	8	0.564814815	0.70706832
19	2	2	1	81	110	0.131481481	0.883694933
19	2	2	1	82	82	0.590740741	1.566970521
19	2	2	1	83	135	0.148148148	1.060596614
19	2	2	1	84	123	0.232407407	0.990746538
19	2	2	1	85	42	0.283333333	0.660037096
19	2	2	1	86	109	0.557407407	1.672908954
19	2	2	1	87	48	0.598148148	1.319570097
19	2	2	1	88	73	0.030555556	0.97796676
19	2	2	1	89	27	0.2	1.084389053
19	2	2	1	90	31	0	0.94266783
19	2	2	1	91	144	0.025925926	1.166807475
19	2	2	1	92	131	0.928703704	1.284277325
19	2	2	1	93	118	0.564814815	1.249341144
19	2	2	1	94	37	0.098148148	0.966218925
19	2	2	1	95	137	0.616666667	2.450364581
19	2	2	1	96	95	0.038888889	1.154925625
19	2	2	1	97	97	0	0.636410929
19	2	2	1	98	67	0.788888889	0.896422219
19	2	2	1	99	138	0.667592593	0.977994326
19	2	2	1	100	36	0.249074074	0.86026495
19	2	2	1	101	78	0.215740741	0.871955895
19	2	2	1	102	60	0.084259259	0.836678372
19	2	2	1	103	53	0.335185185	1.084027184
19	2	2	1	104	142	0.236111111	0.765953241
19	2	2	1	105	145	0.166666667	0.954400123
19	2	2	1	106	106	0.962037037	1.307846308
19	2	2	1	107	17	0.089814815	0.919129345
19	2	2	1	108	114	0.22962963	1.225348416
19	2	2	1	109	134	0.131481481	0.872023049
19	2	2	1	110	49	0.156481481	0.802230156
19	2	2	1	111	13	0.253703704	1.425608234
19	2	2	1	112	57	0.576851852	0.754060834
19	2	2	1	113	44	0.115740741	0.895465349
19	2	2	1	114	65	0.098148148	0.848333248
19	2	2	1	115	100	0.061111111	0.895403474
19	2	2	1	116	140	0.613888889	0.836498904
19	2	2	1	117	85	0.088888889	1.296160348
19	2	2	1	118	147	0.05	1.142826477
19	2	2	1	119	117	0.325925926	0.848415944
