"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","surveyor_id","MAT","Q3","Refused"
"2022-09-27 12:07:57","2022-09-27 12:08:30","Offline","92.184.104.144","100","32","True","2022-09-27 17:25:55","R_1wqvgyyS9acFghO",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 12:08:33","2022-09-27 12:23:16","Offline","92.184.104.144","100","883","True","2022-09-27 17:25:57","R_kPzkozQJZqzscJf",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 12:23:20","2022-09-27 12:34:31","Offline","92.184.104.144","100","671","True","2022-09-27 17:26:00","R_cNHc3bdMJ9N4GxQ",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 12:39:15","2022-09-27 12:49:20","Offline","92.184.104.144","100","605","True","2022-09-27 17:26:01","R_byoXI9BHC9c952r",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 12:49:23","2022-09-27 14:38:16","Offline","92.184.104.144","100","6532","True","2022-09-27 17:26:03","R_ooNBR18jPzbvrnO",NA,NA,NA,NA,"48","2",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 14:38:25","2022-09-27 14:40:03","Offline","92.184.104.144","100","97","True","2022-09-27 17:26:04","R_hBrGE7uLlYfODHr",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 14:40:53","2022-09-27 14:43:55","Offline","92.184.104.144","100","182","True","2022-09-27 17:26:05","R_ojn8FmvDFmzBwVQ",NA,NA,NA,NA,"48","2",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 14:44:02","2022-09-27 14:59:55","Offline","92.184.104.144","100","952","True","2022-09-27 17:26:09","R_kZ5VD85h4TEEcpc",NA,NA,NA,NA,"48","2",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 15:05:51","2022-09-27 15:06:43","Offline","92.184.104.144","100","51","True","2022-09-27 17:26:10","R_29qddsSvf8lcDTz",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 15:18:47","2022-09-27 15:33:44","Offline","92.184.104.144","100","896","True","2022-09-27 17:26:11","R_3oIDbsw8cJePJd3",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 15:33:48","2022-09-27 15:46:24","Offline","92.184.104.144","100","755","True","2022-09-27 17:26:13","R_grDG16rv60JO3Ti",NA,NA,NA,NA,"48","2",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 15:46:30","2022-09-27 15:59:08","Offline","92.184.104.144","100","758","True","2022-09-27 17:26:14","R_dzI3QeCH9vizvGf",NA,NA,NA,NA,"48","2",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 16:01:28","2022-09-27 16:11:06","Offline","92.184.104.144","100","577","True","2022-09-27 17:26:15","R_7yCghwP9SsPcqt7",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-27 09:28:05","2022-09-27 09:28:42","Offline","79.92.209.55","100","37","True","2022-09-27 18:12:04","R_6sRKeKAwDzjoShT",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 09:34:35","2022-09-27 09:47:40","Offline","79.92.209.55","100","785","True","2022-09-27 18:12:05","R_5gCpxc7nL6qYNQR",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 09:48:26","2022-09-27 10:06:41","Offline","79.92.209.55","100","1094","True","2022-09-27 18:12:05","R_cv58ThZFKeQNxrX",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 10:08:12","2022-09-27 10:22:54","Offline","79.92.209.55","100","881","True","2022-09-27 18:12:06","R_3ANHaaDAIGdnxYV",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 10:23:38","2022-09-27 10:42:38","Offline","79.92.209.55","100","1139","True","2022-09-27 18:12:07","R_feS3ThFkB2DaNRA",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 10:44:05","2022-09-27 10:59:34","Offline","79.92.209.55","100","929","True","2022-09-27 18:12:08","R_ghKco503aMSMi5y",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 11:27:13","2022-09-27 11:29:23","Offline","79.92.209.55","100","129","True","2022-09-27 18:12:09","R_dvctPNTNCAHQ2I1",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:00:35","2022-09-27 14:13:28","Offline","79.92.209.55","100","772","True","2022-09-27 18:12:09","R_czbzrfyCtfmKhaq",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:13:33","2022-09-27 14:32:27","Offline","79.92.209.55","100","1133","True","2022-09-27 18:12:10","R_arC2ASj8mir3Nb3",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 13:54:03","2022-09-27 14:38:37","Offline","79.92.209.55","100","2674","True","2022-09-27 18:12:11","R_270OdpfIHnlAF2T",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:43:04","2022-09-27 15:10:39","Offline","79.92.209.55","100","1654","True","2022-09-27 18:12:12","R_kfjjLOVxTXTAl8k",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 15:21:04","2022-09-27 15:34:40","Offline","79.92.209.55","100","815","True","2022-09-27 18:12:13","R_kTkHo3fy4rrwgpk",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-27 09:55:05","2022-09-27 10:09:59","Offline","93.22.134.227","100","893","True","2022-09-27 18:14:32","R_8ELitmgf5cdsPuT",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 10:10:42","2022-09-27 10:26:14","Offline","93.22.134.227","100","932","True","2022-09-27 18:14:35","R_kOkKqx7ZgaWMEk2",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 10:33:02","2022-09-27 10:50:46","Offline","93.22.134.227","100","1063","True","2022-09-27 18:14:37","R_1s1kiXeRkIq8MFq",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 10:26:19","2022-09-27 10:59:42","Offline","93.22.134.227","100","2003","True","2022-09-27 18:14:38","R_adsOBxxYk1b3Jzq",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 11:49:27","2022-09-27 12:06:37","Offline","93.22.134.227","100","1030","True","2022-09-27 18:14:41","R_ixtmqO4c6lNI3jT",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 12:08:05","2022-09-27 12:23:02","Offline","93.22.134.227","100","896","True","2022-09-27 18:14:43","R_2IiGvFpnXj0CJsF",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:01:57","2022-09-27 14:26:30","Offline","93.22.134.227","100","1472","True","2022-09-27 18:14:44","R_3MsKWzm4gKMBkk1",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:34:01","2022-09-27 14:44:49","Offline","93.22.134.227","100","647","True","2022-09-27 18:14:47","R_kb1t1EscQWO8lwC",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:44:54","2022-09-27 14:56:37","Offline","93.22.134.227","100","703","True","2022-09-27 18:14:53","R_5FjVabg4o2YrCiu",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 14:27:57","2022-09-27 15:35:50","Offline","93.22.134.227","100","4072","True","2022-09-27 18:14:54","R_m1sfgM5APIZkKOI",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 15:35:59","2022-09-27 15:36:53","Offline","93.22.134.227","100","54","True","2022-09-27 18:14:55","R_3KEMZbSdVXgsa29",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 15:43:36","2022-09-27 16:25:58","Offline","93.22.134.227","100","2541","True","2022-09-27 18:14:59","R_kIC4yDMXB2Ukq8n",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Laudine","Necker","Je consens à participer à la recherche",0
"2022-09-27 16:38:44","2022-09-27 16:56:55","Offline","93.22.134.227","100","1090","True","2022-09-27 18:15:00","R_8qmHP0ir5ymIFdx",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 10:24:03","2022-09-28 10:33:29","Offline","92.184.107.164","100","565","True","2022-09-28 16:58:49","R_myuJ3rPMggkn7zz",NA,NA,NA,NA,"48","2",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 10:39:09","2022-09-28 10:52:21","Offline","92.184.107.164","100","791","True","2022-09-28 16:58:50","R_5qHwdomvnYHbPDb",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 10:52:25","2022-09-28 11:04:29","Offline","92.184.107.164","100","724","True","2022-09-28 16:58:51","R_2kZBMEHVWh4UIj8",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 11:04:33","2022-09-28 11:23:05","Offline","92.184.107.164","100","1111","True","2022-09-28 16:58:52","R_l6CjtFJAbeF8JCD",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 11:38:28","2022-09-28 12:02:32","Offline","92.184.107.164","100","1444","True","2022-09-28 16:58:53","R_2hwDj5RRelg79QH",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 12:11:31","2022-09-28 12:24:24","Offline","92.184.107.164","100","772","True","2022-09-28 16:58:54","R_ne7DIl6z9yqPW4h",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 14:13:17","2022-09-28 14:30:36","Offline","92.184.107.164","100","1039","True","2022-09-28 16:58:55","R_7BVPCbqQZSiS3Tj",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 14:30:40","2022-09-28 14:56:15","Offline","92.184.107.164","100","1535","True","2022-09-28 16:58:56","R_382uDj8fEcuRpYp",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 15:30:44","2022-09-28 15:42:58","Offline","92.184.107.164","100","733","True","2022-09-28 16:58:57","R_7S5QiE0wDFRNfsE",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 15:43:01","2022-09-28 15:54:27","Offline","92.184.107.164","100","685","True","2022-09-28 16:58:58","R_dEY5loKbTOUIeAR",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 15:58:37","2022-09-28 16:12:34","Offline","92.184.107.164","100","837","True","2022-09-28 16:59:00","R_m1KI2xt7l5UNY5g",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 16:12:38","2022-09-28 16:13:41","Offline","92.184.107.164","100","63","True","2022-09-28 16:59:01","R_kwCRAyjiY2OocEr",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 16:13:55","2022-09-28 16:25:30","Offline","92.184.107.164","100","695","True","2022-09-28 16:59:03","R_cs4Ha0nIctxr2RO",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 16:25:34","2022-09-28 16:38:52","Offline","92.184.107.164","100","798","True","2022-09-28 16:59:05","R_1nxXwrvUJgeErE2",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laure","Tenon","Je consens à participer à la recherche",0
"2022-09-28 10:03:30","2022-09-28 10:13:20","Offline","176.132.224.194","100","589","True","2022-09-28 19:12:30","R_g2qvFWNqYEB86Aa",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 10:17:14","2022-09-28 10:27:21","Offline","176.132.224.194","100","606","True","2022-09-28 19:12:32","R_4Rvi78IxdIu31vR",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 10:27:24","2022-09-28 10:38:45","Offline","176.132.224.194","100","680","True","2022-09-28 19:12:33","R_7g9s1btBd17RN4K",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 10:38:47","2022-09-28 11:07:15","Offline","176.132.224.194","100","1707","True","2022-09-28 19:12:34","R_lXkb4aw7aMjWiGz",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 11:13:54","2022-09-28 11:39:21","Offline","176.132.224.194","100","1527","True","2022-09-28 19:12:35","R_96ina2kxXOoJ94M",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 11:45:21","2022-09-28 12:25:54","Offline","176.132.224.194","100","2433","True","2022-09-28 19:12:36","R_b40YNOU3ZzDiUAe",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 14:13:56","2022-09-28 14:30:35","Offline","176.132.224.194","100","999","True","2022-09-28 19:12:37","R_5nn8A2ii1EqpR5v",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 14:34:25","2022-09-28 14:52:37","Offline","176.132.224.194","100","1091","True","2022-09-28 19:12:38","R_eXOHY8CkPWkMlNd",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 15:32:57","2022-09-28 16:40:53","Offline","176.132.224.194","100","4075","True","2022-09-28 19:12:39","R_bcmLC2GprJ6vyUp",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","KB","Je consens à participer à la recherche",0
"2022-09-28 10:26:06","2022-09-28 10:51:28","Offline","93.22.38.53","100","1521","True","2022-09-28 19:25:23","R_2tCwexhoPvA0BNK",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 10:19:47","2022-09-28 11:01:14","Offline","93.22.38.53","100","2487","True","2022-09-28 19:25:24","R_jheAT0DUmqS6Ti6",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 11:01:40","2022-09-28 11:18:54","Offline","93.22.38.53","100","1034","True","2022-09-28 19:25:25","R_5Wg9GZTVPruAONo",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 11:19:25","2022-09-28 11:31:30","Offline","93.22.38.53","100","724","True","2022-09-28 19:25:27","R_95SdiEwRPh15j0b",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 11:32:41","2022-09-28 11:47:06","Offline","93.22.38.53","100","865","True","2022-09-28 19:25:28","R_b34kNQd7asml7V1",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 11:48:19","2022-09-28 12:06:25","Offline","93.22.38.53","100","1085","True","2022-09-28 19:25:30","R_aIJww3GLEFho4Ga",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 12:06:34","2022-09-28 13:03:54","Offline","93.22.38.53","100","3439","True","2022-09-28 19:25:31","R_8qzS2yEmH7bKswr",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 14:05:47","2022-09-28 14:50:56","Offline","93.22.38.53","100","2708","True","2022-09-28 19:25:32","R_bQmRjG0KzOJlFRG",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 14:29:58","2022-09-28 15:23:18","Offline","93.22.38.53","100","3199","True","2022-09-28 19:25:33","R_02y8bFJxKU3kHzU",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 14:53:34","2022-09-28 16:04:11","Offline","93.22.38.53","100","4237","True","2022-09-28 19:25:35","R_m2qqsrv9TVHjhLH",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 15:25:50","2022-09-28 16:39:38","Offline","93.22.38.53","100","4428","True","2022-09-28 19:25:36","R_6pIqA8hd2zXQpTG",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 16:43:12","2022-09-28 16:43:32","Offline","93.22.38.53","100","20","True","2022-09-28 19:25:37","R_mBspQjjwgVm2NKe",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Ne remplit pas les critères",0
"2022-09-28 16:43:37","2022-09-28 17:19:19","Offline","93.22.38.53","100","2142","True","2022-09-28 19:25:38","R_cvijorSMv4NeM6v",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-28 10:28:31","2022-09-28 10:35:08","Offline","109.29.252.28","100","397","True","2022-09-28 19:44:34","R_goFaDwmfYuoMMAJ",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 10:37:35","2022-09-28 10:41:25","Offline","109.29.252.28","100","230","True","2022-09-28 19:44:35","R_2L46BTR48oC8uDD",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 10:53:13","2022-09-28 10:55:50","Offline","109.29.252.28","100","156","True","2022-09-28 19:44:36","R_1Db7rXHTzsTvso7",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 11:07:06","2022-09-28 11:09:44","Offline","109.29.252.28","100","158","True","2022-09-28 19:44:37","R_cPfOAzcS2vbY7NV",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 11:09:46","2022-09-28 11:27:44","Offline","109.29.252.28","100","1077","True","2022-09-28 19:44:38","R_nAsLIrdj0v8yHPC",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 11:53:53","2022-09-28 11:56:06","Offline","109.29.252.28","100","132","True","2022-09-28 19:44:39","R_8txoOdHMVhGQhze",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 11:56:09","2022-09-28 12:01:57","Offline","109.29.252.28","100","348","True","2022-09-28 19:44:42","R_luiOf5HiXzrdPCW",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 12:02:30","2022-09-28 12:35:49","Offline","109.29.252.28","100","1999","True","2022-09-28 19:44:43","R_awxuLJPodrvlPkq",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 14:12:43","2022-09-28 14:16:37","Offline","109.29.252.28","100","233","True","2022-09-28 19:44:44","R_f0sKxtHDbLv9X5y",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 14:16:55","2022-09-28 15:13:03","Offline","109.29.252.28","100","3367","True","2022-09-28 19:44:45","R_92FGHMOv2JIZ27P",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-28 15:13:42","2022-09-28 15:53:42","Offline","109.29.252.28","100","2399","True","2022-09-28 19:44:46","R_5cPXbjSyvlvZguc",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-09-29 10:41:38","2022-09-29 10:53:13","Offline","79.92.209.55","100","694","True","2022-09-29 18:34:50","R_9mllmtssHJSlBhj",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 10:53:38","2022-09-29 11:07:22","Offline","79.92.209.55","100","823","True","2022-09-29 18:34:51","R_eSlorvx9OGPNMc1",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 11:07:26","2022-09-29 11:41:32","Offline","79.92.209.55","100","2045","True","2022-09-29 18:34:51","R_eug7UIPpycKEYBT",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 11:44:34","2022-09-29 11:48:25","Offline","79.92.209.55","100","230","True","2022-09-29 18:34:52","R_5u92vznrSmhcJOX",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 10:02:23","2022-09-29 10:17:09","Offline","79.92.209.55","100","886","True","2022-09-29 18:36:54","R_9WKFH7Wvycrkkne",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 10:17:15","2022-09-29 10:19:37","Offline","79.92.209.55","100","142","True","2022-09-29 18:36:54","R_oqslcrCBXAq1t2T",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 09:46:51","2022-09-29 10:37:25","Offline","79.92.209.55","100","3034","True","2022-09-29 18:36:55","R_4OP9sVwmmniwyri",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 09:58:22","2022-09-29 11:23:11","Offline","79.92.209.55","100","5089","True","2022-09-29 18:36:56","R_oi1YqbHPSpBt39u",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 11:23:32","2022-09-29 12:39:21","Offline","79.92.209.55","100","4548","True","2022-09-29 18:36:57","R_b1wOYvlzhdhABtu",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 13:59:05","2022-09-29 14:13:26","Offline","79.92.209.55","100","860","True","2022-09-29 18:36:57","R_8MLpayzNE1ZZpVa",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 14:13:32","2022-09-29 14:32:59","Offline","79.92.209.55","100","1167","True","2022-09-29 18:36:58","R_6V0djNCVwy1b8Uw",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 14:33:09","2022-09-29 14:51:28","Offline","79.92.209.55","100","1098","True","2022-09-29 18:36:59","R_3kc8s91bPGVJ0EX",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 14:51:33","2022-09-29 15:13:19","Offline","79.92.209.55","100","1305","True","2022-09-29 18:37:00","R_dt4hCxUmpqAdhbJ",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 15:18:11","2022-09-29 15:34:04","Offline","79.92.209.55","100","952","True","2022-09-29 18:37:00","R_0UxWO6XdGei4k5K",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 15:34:12","2022-09-29 16:21:16","Offline","79.92.209.55","100","2823","True","2022-09-29 18:37:01","R_3t3dSTRG9eKyLOj",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Necker","Je consens à participer à la recherche",0
"2022-09-29 09:39:33","2022-09-29 09:41:20","Offline","176.132.224.194","100","106","True","2022-09-29 21:47:48","R_hCHVaKaCYYHnjxa",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
"2022-09-29 09:41:23","2022-09-29 09:56:52","Offline","176.132.224.194","100","929","True","2022-09-29 21:47:49","R_9qK2nXl17PHNiB6",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
"2022-09-29 10:02:13","2022-09-29 10:17:23","Offline","176.132.224.194","100","909","True","2022-09-29 21:47:49","R_nHZMKH6wL1WnpRj",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
"2022-09-29 11:16:18","2022-09-29 11:32:55","Offline","176.132.224.194","100","996","True","2022-09-29 21:47:50","R_6dTbdbkjBHFS1Nu",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
"2022-09-29 11:32:58","2022-09-29 11:49:44","Offline","176.132.224.194","100","1005","True","2022-09-29 21:47:51","R_14vhomy71VJf3yu",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
"2022-09-29 12:20:24","2022-09-29 12:38:17","Offline","176.132.224.194","100","1073","True","2022-09-29 21:47:52","R_iwVMGCuV8oBJiPc",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
"2022-09-29 14:00:35","2022-09-29 14:14:20","Offline","176.132.224.194","100","825","True","2022-09-29 21:47:52","R_oF3KCRj7ItRoRxw",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Laudine","Tenon","Je consens à participer à la recherche",0
